model,year,mileage,description,price,price_status,source_url,scrape_date
سانگ یانگ، موسو گرند خان,1404,صفر کیلومتر,سیگنچر,توافقی,negotiable,https://bama.ir/car/detail-4vwedage-ssangyong-mussograndkhan-signature-1404,2025-11-10
سانگ یانگ، موسو گرند خان,1404,صفر کیلومتر,سیگنچر,توافقی,negotiable,https://bama.ir/car/detail-gx4cwucf-ssangyong-mussograndkhan-signature-1404,2025-11-10
سانگ یانگ، کوراندو,2023,"21,000 km",1.5 لیتر توربو AWD,توافقی,negotiable,https://bama.ir/car/detail-1ckde8yg-ssangyong-newkorando-1.5literturboawd-2023,2025-11-10
ساینا، EX دنده ای,1401,کارکرده,دنده ای,توافقی,negotiable,https://bama.ir/car/detail-mnaoergj-saina-exmt-1401,2025-11-10
ساینا، GXL دنده ای,1404,صفر کیلومتر,دوگانه سوز,توافقی,negotiable,https://bama.ir/car/detail-jpwdilsx-saina-gxlmt-cng-1404,2025-11-10
ساینا، S,1403,"40,000 km",دنده ای بنزینی,600000000,fixed,https://bama.ir/car/detail-hydzw8nc-saina-manuals-mtgas-1403,2025-11-10
ساینا، S,1404,"10,000 km",دنده ای بنزینی,635000000,fixed,https://bama.ir/car/detail-evbqc7h0-saina-manuals-mtgas-1404,2025-11-10
ساینا، S,1402,"52,000 km",دنده ای دوگانه سوز,545000000,fixed,https://bama.ir/car/detail-jtihnev0-saina-manuals-mtcng-1402,2025-11-10
ساینا، S,1404,صفر کیلومتر,دنده ای بنزینی,توافقی,negotiable,https://bama.ir/car/detail-w647faxz-saina-manuals-mtgas-1404,2025-11-10
ساینا، S,1404,صفر کیلومتر,دنده ای بنزینی,توافقی,negotiable,https://bama.ir/car/detail-l3nvociz-saina-manuals-mtgas-1404,2025-11-10
ساینا، S,1401,"26,000 km",دنده ای بنزینی,570000000,fixed,https://bama.ir/car/detail-txh16ecn-saina-manuals-mtgas-1401,2025-11-10
سمند، LX,1394,"330,000 km",XU7,400000000,fixed,https://bama.ir/car/detail-6vqkvoop-samand-lx-basic-1394,2025-11-10
سمند، LX,1393,"460,000 km",EF7,350000000,fixed,https://bama.ir/car/detail-58kjucbn-samand-lx-ef7-1393,2025-11-10
سمند، LX,1397,"300,000 km",EF7,550000000,fixed,https://bama.ir/car/detail-f7rdngw2-samand-lx-ef7-1397,2025-11-10
سمند، LX,1396,"270,000 km",EF7 دوگانه سوز,340000000,fixed,https://bama.ir/car/detail-0syjkx5c-samand-lx-ef7cng-1396,2025-11-10
سمند، LX,1399,"56,000 km",EF7,715000000,fixed,https://bama.ir/car/detail-lgu9wn3v-samand-lx-ef7-1399,2025-11-10
سمند، LX,1386,"500,000 km",XU7,توافقی,negotiable,https://bama.ir/car/detail-k7p4y1zw-samand-lx-basic-1386,2025-11-10
سمند، LX,1384,"230,000 km",XU7,300000000,fixed,https://bama.ir/car/detail-5gimu4uh-samand-lx-basic-1384,2025-11-10
سمند، X7,1386,"290,000 km",دنده ای,395000000,fixed,https://bama.ir/car/detail-zlddxhkq-samand-x7-1386,2025-11-10
سمند، X7,1383,"235,000 km",دنده ای,155000000,fixed,https://bama.ir/car/detail-z91v7few-samand-x7-1383,2025-11-10
سمند، سورن,1402,صفر کیلومتر,پلاس XU7P بنزینی,820000000,fixed,https://bama.ir/car/detail-dmrndyon-samand-soren-plusxu7p-1402,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,915000000,fixed,https://bama.ir/car/detail-8lh6ecgs-samand-soren-plusxu7p-1404,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,910000000,fixed,https://bama.ir/car/detail-wie5vqjw-samand-soren-plusxu7p-1404,2025-11-10
سمند، سورن,1401,"65,000 km",پلاس EF7 بنزینی,توافقی,negotiable,https://bama.ir/car/detail-5pcqukbw-samand-soren-plus-1401,2025-11-10
سمند، سورن,1400,"40,000 km",پلاس EF7 بنزینی,800000000,fixed,https://bama.ir/car/detail-av81mgki-samand-soren-plus-1400,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس EF7 دوگانه سوز,توافقی,negotiable,https://bama.ir/car/detail-nexyvpsf-samand-soren-pluscng-1404,2025-11-10
سمند، سورن,1402,"12,500 km",پلاس XU7P بنزینی,820000000,fixed,https://bama.ir/car/detail-q0fkwktn-samand-soren-plusxu7p-1402,2025-11-10
سمند، سورن,1403,"29,000 km",پلاس XU7P بنزینی,820000000,fixed,https://bama.ir/car/detail-ndodjpim-samand-soren-plusxu7p-1403,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس EF7 دوگانه سوز,توافقی,negotiable,https://bama.ir/car/detail-lmfpoeqb-samand-soren-pluscng-1404,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,900000000,fixed,https://bama.ir/car/detail-gujiktl2-samand-soren-plusxu7p-1404,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,830000000,fixed,https://bama.ir/car/detail-5gpoqlba-samand-soren-plusxu7p-1404,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,30000000,fixed,https://bama.ir/car/detail-fcxadrlr-samand-soren-plusxu7p-1404,2025-11-10
سمند، سورن,1402,"7,000 km",پلاس EF7 بنزینی,960000000,fixed,https://bama.ir/car/detail-paqrewnh-samand-soren-plus-1402,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,توافقی,negotiable,https://bama.ir/car/detail-a1e6djni-samand-soren-plusxu7p-1404,2025-11-10
سمند، سورن,1404,صفر کیلومتر,پلاس XU7P بنزینی,918000000,fixed,https://bama.ir/car/detail-wpjevje0-samand-soren-plusxu7p-1404,2025-11-10
سهند، S دنده ای,1404,صفر کیلومتر,بنزینی,توافقی,negotiable,https://bama.ir/car/detail-e2cbu7i5-sahand-smt-gasoline-1404,2025-11-10
سهند، S دنده ای,1404,صفر کیلومتر,بنزینی,735000000,fixed,https://bama.ir/car/detail-jzomkpww-sahand-smt-gasoline-1404,2025-11-10
سهند، S دنده ای,1404,صفر کیلومتر,بنزینی,توافقی,negotiable,https://bama.ir/car/detail-g6902qhj-sahand-smt-gasoline-1404,2025-11-10
سهند، S دنده ای,1404,صفر کیلومتر,بنزینی,توافقی,negotiable,https://bama.ir/car/detail-2h4xvla8-sahand-smt-gasoline-1404,2025-11-10
سهند، S دنده ای,1404,صفر کیلومتر,بنزینی,توافقی,negotiable,https://bama.ir/car/detail-d3j7z9ov-sahand-smt-gasoline-1404,2025-11-10
سوئیست، ون دلیکا,1386,"320,000 km",دنده ای,840000000,fixed,https://bama.ir/car/detail-klzsrzit-soueast-delica-1386,2025-11-10
سوزوکی، بالنو,2025,صفر کیلومتر,1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-aydefjcf-suzuki-baleno-1.5liter-2025,2025-11-10
سوزوکی، جیمنی 3 در,2025,صفر کیلومتر,دنده ای,3060000000,fixed,https://bama.ir/car/detail-mmty4n1s-suzuki-jimny3door-mt-2025,2025-11-10
سوزوکی، جیمنی 5 در,2025,صفر کیلومتر,1.5 لیتر,3325000000,fixed,https://bama.ir/car/detail-sej8vxiw-suzuki-jimny5door-1.5liter-2025,2025-11-10
سوزوکی، فرانکس هیبرید,2025,صفر کیلومتر,1.5 لیتر,3275000000,fixed,https://bama.ir/car/detail-8xstveu4-suzuki-fronxhybrid-1.5liter-2025,2025-11-10
سوزوکی، فرانکس هیبرید,2025,"5,000 km",1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-qm1otbxy-suzuki-fronxhybrid-1.5liter-2025,2025-11-10
سوزوکی، گراند ویتارا هیبرید,2025,صفر کیلومتر,تک دیفرانسیل,3430000000,fixed,https://bama.ir/car/detail-s3prkyqx-suzuki-grandvitarahybrid-fwd-2025,2025-11-10
سوزوکی، گراند ویتارا هیبرید,2024,"1,500 km",دو دیفرانسیل,3650000000,fixed,https://bama.ir/car/detail-rc546wrg-suzuki-grandvitarahybrid-awd-2024,2025-11-10
سیتروئن، C5,2008,"106,000 km",اتوماتیک,849000000,fixed,https://bama.ir/car/detail-80ivcjgj-citroen-c5-2008,2025-11-10
سیتروئن، زانتیا,1381,"33,000 km",1.8 لیتر سوپرلوکس,1100000000,fixed,https://bama.ir/car/detail-w6wh3xz1-citroen-xantia-1.8superlux-1381,2025-11-10
سیتروئن، زانتیا,1388,"199,475 km",2.0 لیتر SX,780000000,fixed,https://bama.ir/car/detail-hnztwxjg-citroen-xantia-2.0sx-1388,2025-11-10
شاهین، G اتومات,1404,صفر کیلومتر,CVT,1300000000,fixed,https://bama.ir/car/detail-v8aym9uw-shahin-gautomatic-cvt-1404,2025-11-10
شاهین، G اتومات,1403,"8,800 km",CVT,1150000000,fixed,https://bama.ir/car/detail-wbueroch-shahin-gautomatic-cvt-1403,2025-11-10
شاهین، G اتومات,1404,صفر کیلومتر,CVT,1220000000,fixed,https://bama.ir/car/detail-dzbm0ufi-shahin-gautomatic-cvt-1404,2025-11-10
شاهین، G اتومات,1404,صفر کیلومتر,CVT,توافقی,negotiable,https://bama.ir/car/detail-bfeg09fe-shahin-gautomatic-cvt-1404,2025-11-10
شاهین، G دنده ای,1404,صفر کیلومتر,دنده ای,توافقی,negotiable,https://bama.ir/car/detail-rgxqugan-shahin-g-1404,2025-11-10
شاهین، G دنده ای,1400,"45,000 km",دنده ای,850000000,fixed,https://bama.ir/car/detail-oqjqzsub-shahin-g-1400,2025-11-10
شاهین، G دنده ای,1401,"41,000 km",دنده ای,890000000,fixed,https://bama.ir/car/detail-5nf6zryd-shahin-g-1401,2025-11-10
شاهین، G دنده ای,1401,"37,000 km",دنده ای,930000000,fixed,https://bama.ir/car/detail-gifotg8s-shahin-g-1401,2025-11-10
شاهین، G دنده ای,1401,"20,000 km",دنده ای,850000000,fixed,https://bama.ir/car/detail-m3ehtbr6-shahin-g-1401,2025-11-10
شاهین، G دنده ای,1402,"44,000 km",دنده ای,974000000,fixed,https://bama.ir/car/detail-ecnuqya2-shahin-g-1402,2025-11-10
شاهین، GL دنده ای,1404,صفر کیلومتر,دنده ای,توافقی,negotiable,https://bama.ir/car/detail-our5kz7m-shahin-gl-1404,2025-11-10
شاهین، GL دنده ای,1403,"23,000 km",دنده ای,925000000,fixed,https://bama.ir/car/detail-ncw3ojz5-shahin-gl-1403,2025-11-10
شاهین، GL دنده ای,1404,صفر کیلومتر,دنده ای,960000000,fixed,https://bama.ir/car/detail-abjr8uxv-shahin-gl-1404,2025-11-10
شاهین، پلاس اتوماتیک,1404,صفر کیلومتر,AT6,1410000000,fixed,https://bama.ir/car/detail-ckgaeruj-shahin-plusat-at6-1404,2025-11-10
شاهین، پلاس اتوماتیک,1404,صفر کیلومتر,AT6,توافقی,negotiable,https://bama.ir/car/detail-knvpipf1-shahin-plusat-at6-1404,2025-11-10
شورولت، نوا,1978,"400,000 km",اتوماتیک,2900000000,fixed,https://bama.ir/car/detail-kvz3dst6-chevrolet-nova-1978,2025-11-10
فاو، ون سیبا,1388,"43,000 km",دنده ای,840000000,fixed,https://bama.ir/car/detail-bpa1zi8x-faw-siba-1388,2025-11-10
فردا، SX5,1400,"26,000 km",اتوماتیک,1430000000,fixed,https://bama.ir/car/detail-u326gope-farda-sx5-1400,2025-11-10
فردا، T5,1402,"34,000 km",اتوماتیک,1800000000,fixed,https://bama.ir/car/detail-5fzkd3oa-farda-t5-1402,2025-11-10
فردا، T5,1401,"33,000 km",اتوماتیک,1550000000,fixed,https://bama.ir/car/detail-krkvl2yn-farda-t5-1401,2025-11-10
فوتون، تونلند,1393,صفر کیلومتر,2.8 لیتر,2150000000,fixed,https://bama.ir/car/detail-xxfqq1r2-foton-tunland-2.8l-1393,2025-11-10
فوتون، ساوانا (مونتاژ),1399,"58,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-oh9stijc-foton-sauvanair-1399,2025-11-10
فوتون، ساوانا (مونتاژ),1398,"240,000 km",اتوماتیک,2050000000,fixed,https://bama.ir/car/detail-xzdpw54h-foton-sauvanair-1398,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,3580000000,fixed,https://bama.ir/car/detail-9yrdzv3f-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,4250000000,fixed,https://bama.ir/car/detail-cjrfgyx4-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2024,"7,000 km",PURE,توافقی,negotiable,https://bama.ir/car/detail-csiflptt-volkswagen-id4crozz-pure-2024,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,4270000000,fixed,https://bama.ir/car/detail-4jpg8awv-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2024,صفر کیلومتر,PRO,4800000000,fixed,https://bama.ir/car/detail-2s5xmf9e-volkswagen-id4crozz-pro-2024,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,2700000000,fixed,https://bama.ir/car/detail-g4bvxe5x-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2024,صفر کیلومتر,PURE,توافقی,negotiable,https://bama.ir/car/detail-hoyo8q9k-volkswagen-id4crozz-pure-2024,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,توافقی,negotiable,https://bama.ir/car/detail-gkkzp9qn-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2024,صفر کیلومتر,PURE PLUS,4490000000,fixed,https://bama.ir/car/detail-fcrmxhis-volkswagen-id4crozz-pureplus-2024,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,توافقی,negotiable,https://bama.ir/car/detail-gpdpyk0t-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,2700000000,fixed,https://bama.ir/car/detail-rkp0xtvz-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,4200000000,fixed,https://bama.ir/car/detail-2qrki1so-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2024,"1,700 km",PURE,3820000000,fixed,https://bama.ir/car/detail-bymmxzvf-volkswagen-id4crozz-pure-2024,2025-11-10
فولکس، ID.4 Crozz,2024,صفر کیلومتر,PURE,4250000000,fixed,https://bama.ir/car/detail-jaqlcb0w-volkswagen-id4crozz-pure-2024,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,2700000000,fixed,https://bama.ir/car/detail-olrgxztx-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,توافقی,negotiable,https://bama.ir/car/detail-wy2cmntt-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,توافقی,negotiable,https://bama.ir/car/detail-tyk9xbf3-volkswagen-id4crozz-pure-2025,2025-11-10
فولکس، آی دی یونیکس,2024,صفر کیلومتر,اولترا,توافقی,negotiable,https://bama.ir/car/detail-z5k4ogzm-volkswagen-idunyx-ultra-2024,2025-11-10
فولکس، آی دی یونیکس,2024,صفر کیلومتر,اولترا,توافقی,negotiable,https://bama.ir/car/detail-zshibcrc-volkswagen-idunyx-ultra-2024,2025-11-10
فولکس، آی دی یونیکس,2024,صفر کیلومتر,اولترا,5900000000,fixed,https://bama.ir/car/detail-urebscvt-volkswagen-idunyx-ultra-2024,2025-11-10
فولکس، آی دی یونیکس,2024,صفر کیلومتر,اولترا,توافقی,negotiable,https://bama.ir/car/detail-f2nuv1it-volkswagen-idunyx-ultra-2024,2025-11-10
فولکس، آی دی یونیکس,2024,صفر کیلومتر,اولترا,5900000000,fixed,https://bama.ir/car/detail-zrlebivz-volkswagen-idunyx-ultra-2024,2025-11-10
فولکس، بیتل,2013,"116,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-gkjseicu-volkswagen-beetle-2013,2025-11-10
فولکس، بیتل,2013,"143,000 km",اتوماتیک,3300000000,fixed,https://bama.ir/car/detail-m8xgysub-volkswagen-beetle-2013,2025-11-10
فولکس، بیتل کروک,2013,"50,000 km",اتوماتیک,5300000000,fixed,https://bama.ir/car/detail-idhcyvjg-volkswagen-beetleconvertible-2013,2025-11-10
فولکس، ترامونت,2025,صفر کیلومتر,2.0 لیتر توربو,14500000000,fixed,https://bama.ir/car/detail-iwtgapvf-volkswagen-teramont-2.0literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-vwbs4jqo-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2024,"2,800 km",1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-tyrdvuuf-volkswagen-troc-1.5literturbo-2024,2025-11-10
فولکس، تی راک,2024,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-yiwlpttv-volkswagen-troc-1.5literturbo-2024,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-y0t4s6hg-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,4700000000,fixed,https://bama.ir/car/detail-2ztoxpbf-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2024,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-mscol0jh-volkswagen-troc-1.5literturbo-2024,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-oqtdz0y4-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,4700000000,fixed,https://bama.ir/car/detail-khuoztpr-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-i4sunle0-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-qu1eiw4l-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-h9cbpu0t-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,4850000000,fixed,https://bama.ir/car/detail-ol5fztzk-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,4750000000,fixed,https://bama.ir/car/detail-b8eqxny1-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-0honyx94-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تی راک,2025,صفر کیلومتر,1.5 لیتر توربو,4790000000,fixed,https://bama.ir/car/detail-q6oiau8w-volkswagen-troc-1.5literturbo-2025,2025-11-10
فولکس، تیگوان,2018,"68,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-sx0clohb-volkswagen-tiguan-2018,2025-11-10
فولکس، تیگوان,2018,"117,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-suf1yxht-volkswagen-tiguan-2018,2025-11-10
فولکس، تیگوان,2018,"73,000 km",اتوماتیک,4350000000,fixed,https://bama.ir/car/detail-pm6b7akw-volkswagen-tiguan-2018,2025-11-10
فولکس، تیگوان,2018,"13,000 km",اتوماتیک,6000000000,fixed,https://bama.ir/car/detail-3uykbyiz-volkswagen-tiguan-2018,2025-11-10
فولکس، تیگوان,2018,"42,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-ihyrf8nc-volkswagen-tiguan-2018,2025-11-10
فولکس، تیگوان,2018,"52,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-kny3wzjh-volkswagen-tiguan-2018,2025-11-10
